Sp1	Sp2	obs.C-score	exp.C-score	SES_Cscore	pval_less	pval_greater
OTU_149	OTU_219	2	2	0.9095743	1	0.5474525
OTU_150	OTU_151	0	3	-0.7528816	0.6383616	1
OTU_150	OTU_152	3	0	1.374148	1	0.3466533
OTU_150	OTU_153	3	3	1.405067	1	0.3366633
OTU_150	OTU_154	1	1	-0.3631247	0.7862138	0.8501499
OTU_150	OTU_155	0	0	-0.7173816	0.6603397	1
OTU_150	OTU_156	2	0	0.247019	0.9290709	0.6703297
OTU_150	OTU_157	4	1	1.657311	1	0.2567433
OTU_150	OTU_158	4	1	1.833433	1	0.2187812
OTU_150	OTU_159	2	0	0.3116379	0.9360639	0.6383616
OTU_150	OTU_160	0	0	-0.7221828	0.6573427	1
OTU_150	OTU_161	0	0	NA	1	1
OTU_150	OTU_162	2	2	0.2396964	0.9240759	0.6613387
OTU_150	OTU_163	0	0	NA	1	1
OTU_150	OTU_164	0	3	-0.7189807	0.6593407	1
OTU_150	OTU_165	0	0	-1.098316	0.4535465	1
OTU_150	OTU_166	4	1	1.682796	1	0.2517483
OTU_150	OTU_167	0	0	NA	1	1
OTU_150	OTU_168	1	1	-0.4345149	0.7492507	0.8641359
OTU_150	OTU_169	0	0	-0.7334324	0.6503497	1
OTU_150	OTU_170	2	2	0.9022567	1	0.5514486
OTU_150	OTU_171	0	0	NA	1	1
OTU_150	OTU_172	0	2	-1.087301	0.4585415	1
OTU_150	OTU_173	0	0	NA	1	1
OTU_150	OTU_174	0	6	-1.018785	0.3526474	1
OTU_150	OTU_175	1	0	-0.4132907	0.7702298	0.8761239
OTU_150	OTU_176	1	1	-0.4304096	0.7482517	0.8581419
OTU_150	OTU_177	2	0	1.007528	1	0.4965035
OTU_150	OTU_178	0	0	-1.096102	0.4545455	1
OTU_150	OTU_179	0	0	-0.7205811	0.6583417	1
OTU_150	OTU_180	0	0	-0.7205811	0.6583417	1
OTU_150	OTU_181	4	1	1.724064	1	0.2407592
OTU_150	OTU_182	2	0	0.3109865	0.9290709	0.6153846
OTU_150	OTU_183	3	3	1.362089	1	0.3506494
OTU_150	OTU_184	0	0	NA	1	1
OTU_150	OTU_185	0	0	NA	1	1
OTU_150	OTU_186	0	0	NA	1	1
OTU_150	OTU_187	0	2	-0.9959784	0.3706294	1
OTU_150	OTU_188	6	2	2.886037	1	0.07092907
OTU_150	OTU_189	0	0	NA	1	1
OTU_150	OTU_190	3	0	1.42096	1	0.3316683
OTU_150	OTU_191	0	0	-1.085113	0.4595405	1
OTU_150	OTU_192	0	0	NA	1	1
OTU_150	OTU_193	6	2	2.886974	1	0.07092907
OTU_150	OTU_194	0	0	-0.6888043	0.6783217	1
OTU_150	OTU_195	0	0	NA	1	1
OTU_150	OTU_196	0	0	-1.141533	0.1308691	1
OTU_150	OTU_197	1	1	-0.4180003	0.7672328	0.8761239
OTU_150	OTU_198	3	0	1.457009	1	0.3206793
OTU_150	OTU_199	1	1	-0.4093228	0.7612388	0.8571429
OTU_150	OTU_200	0	0	-1.048685	0.4765235	1
OTU_150	OTU_201	2	2	0.2486884	0.9180819	0.6353646
OTU_150	OTU_202	2	0	0.3841734	0.9490509	0.6253746
OTU_150	OTU_203	0	0	-0.6809293	0.6833167	1
OTU_150	OTU_204	0	0	-0.7382747	0.6473526	1
OTU_150	OTU_205	2	0	0.3416914	0.9350649	0.6093906
OTU_150	OTU_206	2	2	0.3107198	0.9340659	0.6323676
OTU_150	OTU_207	0	0	NA	1	1
OTU_150	OTU_208	0	0	-0.7173816	0.6603397	1
OTU_150	OTU_209	0	0	-1.076414	0.4635365	1
OTU_150	OTU_210	0	3	-0.7626901	0.6323676	1
OTU_150	OTU_211	0	2	-1.102759	0.4515485	1
OTU_150	OTU_212	2	0	0.9545333	1	0.5234765
OTU_150	OTU_213	1	4	-0.4554052	0.7462537	0.8811189
OTU_150	OTU_214	2	2	0.1996763	0.9080919	0.6503497
OTU_150	OTU_215	4	1	1.749016	1	0.2357642
OTU_150	OTU_216	2	0	0.9641428	1	0.5184815
OTU_150	OTU_217	2	0	0.303656	0.9310689	0.6283716
OTU_150	OTU_218	0	2	-1.076414	0.4635365	1
OTU_150	OTU_219	2	2	0.2273861	0.9160839	0.6483516
OTU_151	OTU_152	1	1	0.5431772	1	0.7722278
OTU_151	OTU_153	1	0	0.5755227	1	0.7512488
OTU_151	OTU_154	0	3	-0.7318212	0.6513487	1
OTU_151	OTU_155	1	1	0.5755227	1	0.7512488
OTU_151	OTU_156	2	2	0.8663499	1	0.5714286
OTU_151	OTU_157	0	3	-0.7253901	0.6553447	1
OTU_151	OTU_158	0	0	-0.7791722	0.6223776	1
OTU_151	OTU_159	0	2	-1.059254	0.4715285	1
OTU_151	OTU_160	0	1	-1.871096	0.2227772	1
OTU_151	OTU_161	0	0	NA	1	1
OTU_151	OTU_162	2	0	0.9450108	1	0.5284715
OTU_151	OTU_163	0	0	NA	1	1
OTU_151	OTU_164	1	1	0.5385464	1	0.7752248
OTU_151	OTU_165	0	4	-0.477779	0.8141858	1
OTU_151	OTU_166	0	3	-0.7318212	0.6513487	1
OTU_151	OTU_167	0	0	NA	1	1
OTU_151	OTU_168	0	3	-0.7286029	0.6533467	1
OTU_151	OTU_169	1	1	0.5122144	1	0.7922078
OTU_151	OTU_170	0	0	-0.4345936	0.8411588	1
OTU_151	OTU_171	0	0	NA	1	1
OTU_151	OTU_172	0	0	-0.4603358	0.8251748	1
OTU_151	OTU_173	0	0	NA	1	1
OTU_151	OTU_174	0	0	-1.107224	0.4495504	1
OTU_151	OTU_175	0	3	-0.7253901	0.6553447	1
OTU_151	OTU_176	0	3	-0.7318212	0.6513487	1
OTU_151	OTU_177	0	4	-0.423162	0.8481518	1
OTU_151	OTU_178	0	0	-0.423162	0.8481518	1
OTU_151	OTU_179	0	1	-1.793374	0.2377622	1
OTU_151	OTU_180	1	1	0.5508876	1	0.7672328
OTU_151	OTU_181	3	3	1.356122	1	0.3526474
OTU_151	OTU_182	2	2	0.9622138	1	0.5194805
OTU_151	OTU_183	1	0	0.54472	1	0.7712288
OTU_151	OTU_184	0	0	NA	1	1
OTU_151	OTU_185	0	0	NA	1	1
OTU_151	OTU_186	0	0	NA	1	1
OTU_151	OTU_187	0	2	-1.113962	0.4465534	1
OTU_151	OTU_188	2	2	0.8610564	1	0.5744256
OTU_151	OTU_189	0	0	NA	1	1
OTU_151	OTU_190	1	1	0.5508876	1	0.7672328
OTU_151	OTU_191	0	4	-0.4619293	0.8241758	1
OTU_151	OTU_192	0	0	NA	1	1
OTU_151	OTU_193	2	2	0.9206413	1	0.5414585
OTU_151	OTU_194	0	1	-1.83397	0.2297702	1
OTU_151	OTU_195	0	0	NA	1	1
OTU_151	OTU_196	0	3	-0.712592	0.6633367	1
OTU_151	OTU_197	0	0	-0.7512525	0.6393606	1
OTU_151	OTU_198	1	1	0.5601307	1	0.7612388
OTU_151	OTU_199	3	3	1.353155	1	0.3536464
OTU_151	OTU_200	0	4	-0.4248022	0.8471528	1
OTU_151	OTU_201	2	2	0.9095743	1	0.5474525
OTU_151	OTU_202	0	2	-1.069942	0.4665335	1
OTU_151	OTU_203	1	1	0.5462624	1	0.7702298
OTU_151	OTU_204	1	1	0.5431772	1	0.7722278
OTU_151	OTU_205	2	2	0.9114112	1	0.5464535
OTU_151	OTU_206	2	2	0.9450108	1	0.5284715
OTU_151	OTU_207	0	0	NA	1	1
OTU_151	OTU_208	0	1	-1.712913	0.2547453	1
OTU_151	OTU_209	0	4	-0.4378393	0.8391608	1
OTU_151	OTU_210	0	1	-1.75458	0.2457542	1
OTU_151	OTU_211	0	0	-0.4149224	0.8531469	1
OTU_151	OTU_212	0	4	-0.4746206	0.8161838	1
OTU_151	OTU_213	0	0	-0.7447515	0.6433566	1
OTU_151	OTU_214	2	2	0.9132511	1	0.5454545
OTU_151	OTU_215	0	3	-0.7189807	0.6593407	1
OTU_151	OTU_216	0	4	-0.4313391	0.8431568	1
OTU_151	OTU_217	0	2	-1.067795	0.4675325	1
OTU_151	OTU_218	0	0	-0.4248022	0.8471528	1
OTU_151	OTU_219	2	2	0.9280815	1	0.5374625
OTU_152	OTU_153	1	1	0.5246281	1	0.7842158
OTU_152	OTU_154	3	0	1.329779	1	0.3616384
OTU_152	OTU_155	1	0	0.570906	1	0.7542458
OTU_152	OTU_156	2	0	0.8770072	1	0.5654346
OTU_152	OTU_157	0	0	-0.712592	0.6633367	1
OTU_152	OTU_158	0	3	-0.7286029	0.6533467	1
OTU_152	OTU_159	2	0	0.9262167	1	0.5384615
OTU_152	OTU_160	1	1	0.5524288	1	0.7662338
OTU_152	OTU_161	0	0	NA	1	1
OTU_152	OTU_162	2	2	0.894986	1	0.5554446
OTU_152	OTU_163	0	0	NA	1	1
OTU_152	OTU_164	1	1	0.5539696	1	0.7652348
OTU_152	OTU_165	4	0	2.240329	1	0.1668332
OTU_152	OTU_166	0	0	-0.7030459	0.6693307	1
OTU_152	OTU_167	0	0	NA	1	1
OTU_152	OTU_168	3	3	1.450339	1	0.3226773
OTU_152	OTU_169	1	0	0.5585907	1	0.7622378
OTU_152	OTU_170	0	0	-0.4329674	0.8421578	1
OTU_152	OTU_171	0	0	NA	1	1
OTU_152	OTU_172	4	0	2.281659	1	0.1618382
OTU_152	OTU_173	0	0	NA	1	1
OTU_152	OTU_174	2	2	0.9431165	1	0.5294705
OTU_152	OTU_175	3	0	1.447024	1	0.3236763
OTU_152	OTU_176	3	0	1.380243	1	0.3446553
OTU_152	OTU_177	0	0	-0.4182261	0.8511489	1
OTU_152	OTU_178	4	0	2.307333	1	0.1588412
OTU_152	OTU_179	1	0	0.5462624	1	0.7702298
OTU_152	OTU_180	1	1	0.5339117	1	0.7782218
OTU_152	OTU_181	0	3	-0.7286029	0.6533467	1
OTU_152	OTU_182	2	0	0.9004347	1	0.5524476
OTU_152	OTU_183	1	1	0.5508876	1	0.7672328
OTU_152	OTU_184	0	0	NA	1	1
OTU_152	OTU_185	0	0	NA	1	1
OTU_152	OTU_186	0	0	NA	1	1
OTU_152	OTU_187	2	2	0.8986156	1	0.5534466
OTU_152	OTU_188	0	2	-1.129879	0.4395604	1
OTU_152	OTU_189	0	0	NA	1	1
OTU_152	OTU_190	0	0	-1.865696	0.2237762	1
OTU_152	OTU_191	0	0	-0.4165756	0.8521479	1
OTU_152	OTU_192	0	0	NA	1	1
OTU_152	OTU_193	0	2	-1.100535	0.4525475	1
OTU_152	OTU_194	1	1	0.5478045	1	0.7692308
OTU_152	OTU_195	0	0	NA	1	1
OTU_152	OTU_196	3	0	1.326902	1	0.3626374
OTU_152	OTU_197	0	0	-0.7237858	0.6563437	1
OTU_152	OTU_198	1	0	0.5385464	1	0.7752248
OTU_152	OTU_199	0	3	-0.7237858	0.6563437	1
OTU_152	OTU_200	4	0	2.281659	1	0.1618382
OTU_152	OTU_201	2	2	0.9077404	1	0.5484515
OTU_152	OTU_202	2	0	0.8841655	1	0.5614386
OTU_152	OTU_203	1	0	0.569367	1	0.7552448
OTU_152	OTU_204	1	0	0.5493462	1	0.7682318
OTU_152	OTU_205	2	2	0.8752244	1	0.5664336
OTU_152	OTU_206	2	2	0.9243551	1	0.5394605
OTU_152	OTU_207	0	0	NA	1	1
OTU_152	OTU_208	1	1	0.5585907	1	0.7622378
OTU_152	OTU_209	4	0	2.264914	1	0.1638362
OTU_152	OTU_210	1	1	0.5199783	1	0.7872128
OTU_152	OTU_211	4	4	2.417326	1	0.1468531
OTU_152	OTU_212	0	0	-0.4066149	0.8581419	1
OTU_152	OTU_213	0	0	-0.7398916	0.6463536	1
OTU_152	OTU_214	2	0	0.8734442	1	0.5674326
OTU_152	OTU_215	0	0	-0.7141873	0.6623377	1
OTU_152	OTU_216	0	0	-0.4165756	0.8521479	1
OTU_152	OTU_217	2	0	0.9280815	1	0.5374625
OTU_152	OTU_218	4	4	2.324833	1	0.1568432
OTU_152	OTU_219	2	0	0.8698918	1	0.5694306
OTU_153	OTU_154	0	3	-0.7094051	0.6653347	1
OTU_153	OTU_155	1	1	0.5801392	1	0.7482517
OTU_153	OTU_156	0	2	-1.052898	0.4745255	1
OTU_153	OTU_157	0	3	-0.7626901	0.6323676	1
OTU_153	OTU_158	0	0	-0.7496249	0.6403596	1
OTU_153	OTU_159	0	2	-1.100535	0.4525475	1
OTU_153	OTU_160	1	1	0.5462624	1	0.7702298
OTU_153	OTU_161	0	0	NA	1	1
OTU_153	OTU_162	0	0	-1.072095	0.4655345	1
OTU_153	OTU_163	0	0	NA	1	1
OTU_153	OTU_164	1	1	0.5261768	1	0.7832168
OTU_153	OTU_165	0	4	-0.4313391	0.8431568	1
OTU_153	OTU_166	0	3	-0.7415101	0.6453546	1
OTU_153	OTU_167	0	0	NA	1	1
OTU_153	OTU_168	0	3	-0.7463744	0.6423576	1
OTU_153	OTU_169	1	1	0.5215289	1	0.7862138
OTU_153	OTU_170	0	0	-0.468287	0.8201798	1
OTU_153	OTU_171	0	0	NA	1	1
OTU_153	OTU_172	0	0	-0.468287	0.8201798	1
OTU_153	OTU_173	0	0	NA	1	1
OTU_153	OTU_174	2	0	0.9114112	1	0.5464535
OTU_153	OTU_175	0	3	-0.7221828	0.6573427	1
OTU_153	OTU_176	0	3	-0.7447515	0.6433566	1
OTU_153	OTU_177	0	4	-0.4443053	0.8351648	1
OTU_153	OTU_178	0	0	-0.457144	0.8271728	1
OTU_153	OTU_179	1	1	0.537002	1	0.7762238
OTU_153	OTU_180	1	1	0.5339117	1	0.7782218
OTU_153	OTU_181	0	3	-0.7157838	0.6613387	1
OTU_153	OTU_182	0	2	-1.104989	0.4505495	1
OTU_153	OTU_183	0	0	-1.828791	0.2307692	1
OTU_153	OTU_184	0	0	NA	1	1
OTU_153	OTU_185	0	0	NA	1	1
OTU_153	OTU_186	0	0	NA	1	1
OTU_153	OTU_187	2	2	0.8681196	1	0.5704296
OTU_153	OTU_188	0	2	-1.150763	0.4305694	1
OTU_153	OTU_189	0	0	NA	1	1
OTU_153	OTU_190	1	1	0.5539696	1	0.7652348
OTU_153	OTU_191	4	4	2.240329	1	0.1668332
OTU_153	OTU_192	0	0	NA	1	1
OTU_153	OTU_193	0	2	-1.100535	0.4525475	1
OTU_153	OTU_194	1	1	0.5246281	1	0.7842158
OTU_153	OTU_195	0	0	NA	1	1
OTU_153	OTU_196	3	3	1.3591	1	0.3516484
OTU_153	OTU_197	3	0	1.353155	1	0.3536464
OTU_153	OTU_198	0	1	-1.84969	0.2267732	1
OTU_153	OTU_199	3	3	1.383306	1	0.3436563
OTU_153	OTU_200	0	4	-0.468287	0.8201798	1
OTU_153	OTU_201	0	2	-1.167348	0.4235764	1
OTU_153	OTU_202	0	2	-1.065653	0.4685315	1
OTU_153	OTU_203	1	1	0.5462624	1	0.7702298
OTU_153	OTU_204	1	1	0.5616704	1	0.7602398
OTU_153	OTU_205	0	2	-1.150763	0.4305694	1
OTU_153	OTU_206	0	2	-1.109464	0.4485514	1
OTU_153	OTU_207	0	0	NA	1	1
OTU_153	OTU_208	1	1	0.5308194	1	0.7802198
OTU_153	OTU_209	0	4	-0.477779	0.8141858	1
OTU_153	OTU_210	1	1	0.5339117	1	0.7782218
OTU_153	OTU_211	0	0	-0.4182261	0.8511489	1
OTU_153	OTU_212	0	4	-0.4603358	0.8251748	1
OTU_153	OTU_213	3	0	1.335563	1	0.3596404
OTU_153	OTU_214	0	2	-1.120749	0.4435564	1
OTU_153	OTU_215	0	3	-0.735045	0.6493506	1
OTU_153	OTU_216	0	4	-0.4297084	0.8441558	1
OTU_153	OTU_217	0	2	-1.155471	0.4285714	1
OTU_153	OTU_218	0	0	-0.4491338	0.8321678	1
OTU_153	OTU_219	0	2	-1.120749	0.4435564	1
OTU_154	OTU_155	0	0	-0.7382747	0.6473526	1
OTU_154	OTU_156	0	0	-0.9970596	0.3606394	1
OTU_154	OTU_157	1	0	-0.4036967	0.7642358	0.8561439
OTU_154	OTU_158	1	4	-0.4250887	0.7602398	0.8721279
OTU_154	OTU_159	0	0	-1.026136	0.3536464	1
OTU_154	OTU_160	0	0	-0.701459	0.6703297	1
OTU_154	OTU_161	0	0	NA	1	1
OTU_154	OTU_162	0	2	-1.017017	0.3536464	1
OTU_154	OTU_163	0	0	NA	1	1
OTU_154	OTU_164	0	0	-0.7594141	0.6343656	1
OTU_154	OTU_165	0	0	-1.093894	0.4555445	1
OTU_154	OTU_166	1	1	-0.3901208	0.7752248	0.8601399
OTU_154	OTU_167	0	0	NA	1	1
OTU_154	OTU_168	0	1	-1.139972	0.1288711	1
OTU_154	OTU_169	0	0	-0.7237858	0.6563437	1
OTU_154	OTU_170	0	0	-1.034081	0.4835165	1
OTU_154	OTU_171	0	0	NA	1	1
OTU_154	OTU_172	0	0	-1.063515	0.4695305	1
OTU_154	OTU_173	0	0	NA	1	1
OTU_154	OTU_174	0	2	-1.012831	0.3576424	1
OTU_154	OTU_175	0	1	-1.139924	0.1378621	1
OTU_154	OTU_176	1	1	-0.3933306	0.7702298	0.8551449
OTU_154	OTU_177	2	0	0.9114112	1	0.5464535
OTU_154	OTU_178	0	2	-1.096102	0.4545455	1
OTU_154	OTU_179	0	0	-0.7659728	0.6303696	1
OTU_154	OTU_180	0	3	-0.7594141	0.6343656	1
OTU_154	OTU_181	1	1	-0.4153719	0.7652348	0.8701299
OTU_154	OTU_182	0	0	-0.9777648	0.3856144	1
OTU_154	OTU_183	0	3	-0.7415101	0.6453546	1
OTU_154	OTU_184	0	0	NA	1	1
OTU_154	OTU_185	0	0	NA	1	1
OTU_154	OTU_186	0	0	NA	1	1
OTU_154	OTU_187	2	0	0.2720387	0.9250749	0.6363636
OTU_154	OTU_188	2	0	0.1719411	0.9140859	0.6913087
OTU_154	OTU_189	0	0	NA	1	1
OTU_154	OTU_190	3	0	1.309837	1	0.3686314
OTU_154	OTU_191	2	0	0.9059096	1	0.5494505
OTU_154	OTU_192	0	0	NA	1	1
OTU_154	OTU_193	2	0	0.3098638	0.9320679	0.6263736
OTU_154	OTU_194	0	3	-0.7594141	0.6343656	1
OTU_154	OTU_195	0	0	NA	1	1
OTU_154	OTU_196	1	1	-0.4132907	0.7702298	0.8761239
OTU_154	OTU_197	1	4	-0.4266445	0.7592408	0.8721279
OTU_154	OTU_198	0	0	-0.7758618	0.6243756	1
OTU_154	OTU_199	4	1	1.720416	1	0.2417582
OTU_154	OTU_200	0	0	-1.085113	0.4595405	1
OTU_154	OTU_201	2	0	0.3059269	0.9390609	0.6533467
OTU_154	OTU_202	0	0	-1.03916	0.3396603	1
OTU_154	OTU_203	3	0	1.315488	1	0.3666334
OTU_154	OTU_204	3	0	1.347251	1	0.3556444
OTU_154	OTU_205	2	2	0.2757661	0.9200799	0.6173826
OTU_154	OTU_206	0	0	-1.002942	0.3586414	1
OTU_154	OTU_207	0	0	NA	1	1
OTU_154	OTU_208	0	3	-0.6935416	0.6753247	1
OTU_154	OTU_209	0	0	-1.072095	0.4655345	1
OTU_154	OTU_210	0	0	-0.7610513	0.6333666	1
OTU_154	OTU_211	0	2	-1.019694	0.4905095	1
OTU_154	OTU_212	0	0	-1.065653	0.4685315	1
OTU_154	OTU_213	4	1	1.734194	1	0.2397602
OTU_154	OTU_214	2	0	0.3085496	0.9370629	0.6443556
OTU_154	OTU_215	1	0	-0.4202057	0.7542458	0.8571429
OTU_154	OTU_216	2	0	0.9718949	1	0.5144855
OTU_154	OTU_217	0	0	-1.014597	0.3566434	1
OTU_154	OTU_218	0	2	-1.034081	0.4835165	1
OTU_154	OTU_219	2	0	0.2605559	0.9250749	0.6463536
OTU_155	OTU_156	0	0	-1.089493	0.4575425	1
OTU_155	OTU_157	3	0	1.437156	1	0.3266733
OTU_155	OTU_158	3	3	1.408222	1	0.3356643
OTU_155	OTU_159	2	0	0.894986	1	0.5554446
OTU_155	OTU_160	1	1	0.5308194	1	0.7802198
OTU_155	OTU_161	0	0	NA	1	1
OTU_155	OTU_162	0	2	-1.080754	0.4615385	1
OTU_155	OTU_163	0	0	NA	1	1
OTU_155	OTU_164	0	1	-1.839179	0.2287712	1
OTU_155	OTU_165	0	0	-0.4149224	0.8531469	1
OTU_155	OTU_166	3	0	1.321176	1	0.3646354
OTU_155	OTU_167	0	0	NA	1	1
OTU_155	OTU_168	0	3	-0.7046339	0.6683317	1
OTU_155	OTU_169	0	0	-1.844419	0.2277722	1
OTU_155	OTU_170	0	0	-0.4215192	0.8491508	1
OTU_155	OTU_171	0	0	NA	1	1
OTU_155	OTU_172	0	0	-0.4619293	0.8241758	1
OTU_155	OTU_173	0	0	NA	1	1
OTU_155	OTU_174	0	2	-1.120749	0.4435564	1
OTU_155	OTU_175	0	0	-0.7334324	0.6503497	1
OTU_155	OTU_176	3	0	1.392564	1	0.3406593
OTU_155	OTU_177	4	0	2.379286	1	0.1508492
OTU_155	OTU_178	0	0	-0.4603358	0.8251748	1
OTU_155	OTU_179	1	0	0.5323658	1	0.7792208
OTU_155	OTU_180	0	1	-1.938593	0.2107892	1
OTU_155	OTU_181	0	3	-0.7173816	0.6603397	1
OTU_155	OTU_182	0	0	-1.129879	0.4395604	1
OTU_155	OTU_183	1	1	0.5570506	1	0.7632368
OTU_155	OTU_184	0	0	NA	1	1
OTU_155	OTU_185	0	0	NA	1	1
OTU_155	OTU_186	0	0	NA	1	1
OTU_155	OTU_187	2	2	0.8752244	1	0.5664336
OTU_155	OTU_188	2	2	0.8610564	1	0.5744256
OTU_155	OTU_189	0	0	NA	1	1
OTU_155	OTU_190	1	0	0.5462624	1	0.7702298
OTU_155	OTU_191	0	0	-0.4345936	0.8411588	1
OTU_155	OTU_192	0	0	NA	1	1
OTU_155	OTU_193	2	2	0.9318206	1	0.5354645
OTU_155	OTU_194	1	1	0.5462624	1	0.7702298
OTU_155	OTU_195	0	0	NA	1	1
OTU_155	OTU_196	0	0	-0.7046339	0.6683317	1
OTU_155	OTU_197	0	0	-0.7415101	0.6453546	1
OTU_155	OTU_198	1	0	0.5323658	1	0.7792208
OTU_155	OTU_199	0	3	-0.7062231	0.6673327	1
OTU_155	OTU_200	0	0	-0.457144	0.8271728	1
OTU_155	OTU_201	2	2	0.8967994	1	0.5544456
OTU_155	OTU_202	2	0	0.8770072	1	0.5654346
OTU_155	OTU_203	1	0	0.5431772	1	0.7722278
OTU_155	OTU_204	1	0	0.5555102	1	0.7642358
OTU_155	OTU_205	2	2	0.894986	1	0.5554446
OTU_155	OTU_206	0	2	-1.091691	0.4565435	1
OTU_155	OTU_207	0	0	NA	1	1
OTU_155	OTU_208	1	1	0.5616704	1	0.7602398
OTU_155	OTU_209	0	0	-0.4426919	0.8361638	1
OTU_155	OTU_210	1	1	0.5215289	1	0.7862138
OTU_155	OTU_211	0	4	-0.42644	0.8461538	1
OTU_155	OTU_212	0	0	-0.423162	0.8481518	1
OTU_155	OTU_213	3	0	1.389467	1	0.3416583
OTU_155	OTU_214	2	0	0.9004347	1	0.5524476
OTU_155	OTU_215	3	0	1.43064	1	0.3286713
OTU_155	OTU_216	4	0	2.407679	1	0.1478521
OTU_155	OTU_217	2	0	0.9583665	1	0.5214785
OTU_155	OTU_218	0	4	-0.4329674	0.8421578	1
OTU_155	OTU_219	2	0	0.9187891	1	0.5424575
OTU_156	OTU_157	2	0	0.2742144	0.9300699	0.6503497
OTU_156	OTU_158	2	2	0.1868828	0.9100899	0.6673327
OTU_156	OTU_159	1	0	-0.4715854	0.7312687	0.8741259
OTU_156	OTU_160	2	0	0.8986156	1	0.5534466
OTU_156	OTU_161	0	0	NA	1	1
OTU_156	OTU_162	0	1	-1.160656	0.1248751	1
OTU_156	OTU_163	0	0	NA	1	1
OTU_156	OTU_164	0	2	-1.102759	0.4515485	1
OTU_156	OTU_165	0	0	-0.7366591	0.6483516	1
OTU_156	OTU_166	2	2	0.2841838	0.9280719	0.6353646
OTU_156	OTU_167	0	0	NA	1	1
OTU_156	OTU_168	0	2	-0.9902593	0.3646354	1
OTU_156	OTU_169	0	0	-1.059254	0.4715285	1
OTU_156	OTU_170	0	0	-0.7318212	0.6513487	1
OTU_156	OTU_171	0	0	NA	1	1
OTU_156	OTU_172	0	0	-0.6825023	0.6823177	1
OTU_156	OTU_173	0	0	NA	1	1
OTU_156	OTU_174	1	4	-0.4568966	0.7402597	0.8731269
OTU_156	OTU_175	0	0	-1.006136	0.3766234	1
OTU_156	OTU_176	2	2	0.3071948	0.9340659	0.6353646
OTU_156	OTU_177	3	0	1.344314	1	0.3566434
OTU_156	OTU_178	0	0	-0.7141873	0.6623377	1
OTU_156	OTU_179	2	0	0.8931756	1	0.5564436
OTU_156	OTU_180	0	2	-1.042399	0.4795205	1
OTU_156	OTU_181	0	2	-1.05152	0.3426573	1
OTU_156	OTU_182	0	0	-1.165984	0.1308691	1
OTU_156	OTU_183	0	2	-1.132176	0.4385614	1
OTU_156	OTU_184	0	0	NA	1	1
OTU_156	OTU_185	0	0	NA	1	1
OTU_156	OTU_186	0	0	NA	1	1
OTU_156	OTU_187	4	1	1.648211	1	0.2597403
OTU_156	OTU_188	1	1	-0.4482748	0.7452547	0.8721279
OTU_156	OTU_189	0	0	NA	1	1
OTU_156	OTU_190	2	0	0.8698918	1	0.5694306
OTU_156	OTU_191	3	0	1.386381	1	0.3426573
OTU_156	OTU_192	0	0	NA	1	1
OTU_156	OTU_193	1	1	-0.4822335	0.7312687	0.8851149
OTU_156	OTU_194	2	2	0.8734442	1	0.5674326
OTU_156	OTU_195	0	0	NA	1	1
OTU_156	OTU_196	2	0	0.3136804	0.9300699	0.6163836
OTU_156	OTU_197	2	2	0.2582521	0.9250749	0.6483516
OTU_156	OTU_198	0	0	-1.118481	0.4445554	1
OTU_156	OTU_199	2	2	0.2565374	0.9180819	0.6283716
OTU_156	OTU_200	0	0	-0.6935416	0.6753247	1
OTU_156	OTU_201	1	1	-0.4121765	0.7642358	0.8651349
OTU_156	OTU_202	1	0	-0.4465377	0.7482517	0.8751249
OTU_156	OTU_203	2	0	0.9040817	1	0.5504496
OTU_156	OTU_204	2	0	0.894986	1	0.5554446
OTU_156	OTU_205	1	1	-0.4213708	0.7632368	0.8731269
OTU_156	OTU_206	0	1	-1.170562	0.1118881	1
OTU_156	OTU_207	0	0	NA	1	1
OTU_156	OTU_208	2	2	0.9187891	1	0.5424575
OTU_156	OTU_209	0	0	-0.6919615	0.6763237	1
OTU_156	OTU_210	2	2	0.8805809	1	0.5634366
OTU_156	OTU_211	0	3	-0.7094051	0.6653347	1
OTU_156	OTU_212	0	0	-0.7062231	0.6673327	1
OTU_156	OTU_213	6	2	2.67523	1	0.08691309
OTU_156	OTU_214	1	1	-0.4631907	0.7342657	0.8701299
OTU_156	OTU_215	2	0	0.2742144	0.9300699	0.6503497
OTU_156	OTU_216	3	0	1.480775	1	0.3136863
OTU_156	OTU_217	1	0	-0.427136	0.7552448	0.8661339
OTU_156	OTU_218	0	3	-0.7109979	0.6643357	1
OTU_156	OTU_219	1	1	-0.4538342	0.7422577	0.8731269
OTU_157	OTU_158	0	4	-1.166777	0.1208791	1
OTU_157	OTU_159	0	0	-1.071016	0.3266733	1
OTU_157	OTU_160	0	0	-0.6872273	0.6793207	1
OTU_157	OTU_161	0	0	NA	1	1
OTU_157	OTU_162	2	2	0.3005358	0.9350649	0.6443556
OTU_157	OTU_163	0	0	NA	1	1
OTU_157	OTU_164	3	0	1.276694	1	0.3806194
OTU_157	OTU_165	2	0	0.9040817	1	0.5504496
OTU_157	OTU_166	0	1	-1.149938	0.1308691	1
OTU_157	OTU_167	0	0	NA	1	1
OTU_157	OTU_168	1	1	-0.42086	0.7562438	0.8611389
OTU_157	OTU_169	3	0	1.329779	1	0.3616384
OTU_157	OTU_170	0	0	-1.032012	0.4845155	1
